,username,comment,Pre-processing,label_sentimen,score,sentimen_numerik
90,riki.harlan,Yg korup amaaaan aman aja 👏,korup ama aman,negatif,-0.7906,0
91,erly_rf,@aarrrnnnn_  turliscuk,turliscuk,netral,0.0,1
92,alfarizt_,"Yaudah turunin harga nya yaa akun akun thrift, biar gua enak borong nya",ya sudah turunin harga yaa akun akun thrift saya enak borong,positif,0.04249999999999998,2
93,manusia_setengah_jawa,Ehm beras impor,ehm beras impor,netral,0.0,1
94,akbarmmuhammad__,@ghiffariadityaa pak ini pelakunya,laku,netral,0.0,1
95,gilbrannx,Bangkek. Baru mau buka toko thrifting @andradryann,bangkek buka toko thrifting,netral,0.0,1
96,d4hliaa.r,@mama_lina28  @kim.elkai,elkai,netral,0.0,1
97,ginakurniawan,korupsi juga pak,korupsi,negatif,-0.7184,0
98,dikaaf.s,Lah brandlokal kita aja ngecopas barang² vintage wkwk,brandlokal ngecopas barang vintage wkwk,netral,0.0,1
99,____siindy,@syachirazzahra waduh lha trift e pie,lha trift pie,netral,0.0,1
100,najib_tyz,"Yg mengganggu tu korupsi pak , apa lagi yg makan uang rakyat tu behh . Ap lagi klau sda di tangkap penjaranya ber ace seperi apartemen 🏴‍☠️🏴‍☠️🏴‍☠️🏴‍☠️",ganggu itu korupsi makan uang rakyat itu behh ap klau sda tangkap penjara ber ace per apartemen,negatif,-0.7318,0
101,rizadhan,"Ada yg ng ""import"" tenaga kerja asing juga, pak mohon ditindak 😢😢😢😢",ng import tenaga kerja asing mohon tindak,positif,0.4598,2
102,rahanz14,Bisnis impor beras menguntungkan atau merugikan pak?,bisnis impor beras untung rugi,netral,0.0,1
103,iamwillchandra,Pemerintah indonesia sangat menganggu negeri ini,perintah indonesia menganggu negeri,netral,0.0,1
104,juliansihite,"Bilang brand local mahat bettt, tp HP-nya minimal iPhone 11 lengkap dengan gearset-nya dari apple watch + macbook 😂",brand lokal mahat bett tetapi hp minimal iphone lengkap gearset apple watch macbook,negatif,-0.38139999999999996,0
105,jamaluddinhelmi,@alistipiss_99 dill wkwkwk😂😂,dill wkwkwk,positif,0.6124,2
106,erryhariss,Kalau begini kasihan yg punya usaha jualan online pakaian bekas,kasihan usaha jual online pakai bekas,netral,0.0,1
107,ibra_first1,Lebih manganggu dirimu,manganggu diri,negatif,-0.25,0
108,jualdonat.kdr,Mau promo jadi takut 😢,promo takut,netral,0.0,1
109,abdurgunawan,@sulthan_msa hmmmm,hmm,netral,0.0,1
110,fairus_saskia,"Thrift dilarang karena ga bayar pajak.. coba kalau bayar pajak, pasti gak dilarang 😌",thrift larang bayar pajak coba bayar pajak larang,negatif,-0.26149999999999995,0
111,patrickthef00l,daripada beli baju beruang petir mending thrift,beli baju beruang petir mending thrift,negatif,-0.07840000000000003,0
112,hey.luthfi,Malah banyak warga mu terbantu dari bisnis thrift,warga mu bantu bisnis thrift,positif,0.12179999999999991,2
113,queenhartiannor,Setuju pak,tuju,negatif,-0.10599999999999998,0
114,sebutsajayusril,Pakaian segala pake diatur,pakai pakai atur,netral,0.0,1
115,mojokertojalanjalan,Solusinya gimana nih ?,solusi bagaimana,positif,0.6124,2
116,sikambing.s,"Rakyat kecil makin kecekek beli barang thrift murah sesuai kantong di larang, beli barang lokal murah tapi kw di larang juga beli lokal ori kantong ga cukup",rakyat cekek beli barang thrift murah sesuai kantong larang beli barang lokal murah kau larang beli lokal original kantong,negatif,-0.0049000000000000155,0
117,brez84,😂😂😂 presidenku gass 5 periode ampe negarane ambyar tenan.,presiden gass periode sampai negarane ambyar tenan,positif,0.07219999999999993,2
118,menghirupsekrup,"isssshhhh pantesan anak muda dalam negri yg fokus ngembangin ide nya di ranah brand lokal kurang mendapat perhatian khalayak publik, gimana engga, presiden nya aja kaya gini~ bukan membantu mengembangkan, malah menjatuhkan sektor yg lain~ WUAKAKAKKAKAKAKAKAK",isshh pantesan anak muda negeri fokus ngembangin ide ranah brand lokal perhati khalayak publik bagaimana tidak presiden kaya begini bantu kembang jatuh sektor wuakakakkakakakakak,negatif,-0.019000000000000017,0
119,dawidodachi,Lebay,lebay,negatif,-0.7184,0
120,ksrgr,"Bapak belom tau aja serunya ngethrift bongkar sana sini + harganya miring pula, aduuuhhhhh",bom seru ngethrift bongkar harga miring aduuhh,negatif,-0.03980000000000006,0
121,dimasyogap_,Gek pensiun wae pak,gek pensiun saja,negatif,-0.8402,0
122,jg_gk_id,Inget ini pengalian isu aja.,ingat ali isu,negatif,-0.25960000000000005,0
123,mmqdmfs_,Koruptor juga mengganggu industri dalam negeri,koruptor ganggu industri negeri,negatif,-0.7184,0
124,dessyhsn,Duh pak lagi nyari rezeki halal masa dilarang,duh nyari rezeki halal larang,negatif,-0.3061999999999999,0
125,edooklntma,Minta solusinya juga pak @jokowi  kan pasti banyak yang nganggur lagi tuh,solusi nganggur,netral,0.0,1
126,me.lita,aduch huftt,aduch huftt,netral,0.0,1
127,reinywagiu,hadodo @shintawenas 🙊😂,hadodo,netral,0.0,1
128,thzurcrsh,ada brand lokal yg bagus tapi marketingnya kek taai sengaja di limited limited mo beli aja kaga pernah kebagian wkwk skrg udh sepi nyalahin kota yg thrifting ktl,brand lokal bagus marketingnya seperti taai sengaja limited limited mau beli tidak bagi wkwk sekarang sudah sepi nyalahin kota thrifting ktl,negatif,-0.028000000000000025,0
129,egiprakoso14,Mau beli lokal harganyaa selangit kualitasnya jelek cuttingannya ga pas.,beli lokal harganyaa langit kualitas jelek cuttingannya pas,positif,0.01849999999999996,2
130,mlcks,lokal kadang kalo dikasih angin suka ngelunjak,lokal kadang kasih angin suka ngelunjak,positif,0.4413,2
131,streetbianinlifeznwy_,yaaa karena penjualan pakaian bekas harga nya relatif rendah dan mayoritas lebih memilih barang tersebut.,yaa jual pakai bekas harga relatif rendah mayoritas pilih barang,negatif,-0.032399999999999984,0
132,hapibisyir_,@albarizkyy bakal susah ngethrift,susah ngethrift,negatif,-0.6124,0
133,ermanfirdaus,"Termasuk impor beras, gula, kedelai, garam, dan bahan"" pokok lain yg melimpah di negeri ini sekalian di stop pak, sangat sangat merugikan petani dan kesejahteraan rakyat juga.",impor beras gula kedelai garam bahan pokok limpah negeri stop rugi tani sejahtera rakyat,negatif,-0.08879999999999999,0
134,azlan.rezlan,"Bersaing aja. Mereka murah tapi bagus ya siapa yg ga mau. Lah ini Deket, bagus, tapi mahal, murah dikit dah beda kualitas",saing murah bagus dekat bagus mahal murah sedikit sudah beda kualitas,negatif,-0.007299999999999973,0
135,inviiola,@a.dewiiii tolong k pak jangan😂😂,dewi tolong,positif,0.15360000000000007,2
136,r.ilham43,"Penyelesaian?, Nyatanya brand lokal mematok harga yang cukup tinggi, dan juga mohon maaf kualitasnya masih low, desainnya pun juga itu itu aja modelnya.",selesai brand lokal patok harga mohon maaf kualitas low desain model,positif,0.06320000000000003,2
137,aryakuy__,"Lokal mahal"" iya jelaslah, kan bukan bekas kecelakaan chuakss",lokal mahal iya bekas celaka chuakss,negatif,-0.10950000000000004,0
138,nayylasvrr,@anisasadidah_ ap kita harus berhenti?😢,ap henti,negatif,-0.7184,0
139,yourdailysins_,"Adanya thrift vintage dll gue dapet pemasukan lebih. Bisa buat makan sehari hari udah cukup alhamdulillah , dan skrng bisa buat bootleg sendiri bahkan expor ke luar negeri at least karena apa ? Ya karena mereka menghargai karya seni kita.  Disini mah cukup baju beruang petir aja ya gaes ya",thrift vintage dan lain saya dapet pasu makan hari sudah alhamdulillah sekarang bootleg expor negeri at least harga karya seni mah baju beruang petir gaes,positif,0.006800000000000028,2
140,g24news.tv,Mari kita dukung UMKM Lokal👍 Brand baju dalam negeri juga ga kalah bagus kok👏,mari dukung umkm lokal brand baju negeri kalah bagus,positif,0.03310000000000002,2
141,farizzaarr,Lain nhanya kieu wae,nhanya kieu saja,negatif,-0.6124,0
142,dino.budiawan,"Terkesan adu domba umkm dengan thrift, ekosistem fast fashion juga sudah selayaknya kalo ada recycle, mending push brand lokal kasih support biar bisa compete dengan brand fast fashion luar yg udh banyak masuk ke indo,",kes adu domba umkm thrift ekosistem fast fashion layak recycle mending push brand lokal kasih support compete brand fast fashion sudah masuk indonesia,negatif,-0.006800000000000028,0
143,ijepijep,100k = 3 pieces,pieces,netral,0.0,1
144,letlovegrow___,Temen saya baru mau opening pak @mahalnya_thrift,temen opening,netral,0.0,1
145,atom__tom,"Mau support UMKM tapi harga dan kualitas beda Pak. Kami juga siap support UMKM tapi cobalah kualitas di nomor 1 kan jangan hanya mau untung banyak sama satu lagi cobalah jangan produksi Massal, kasian kalau dipakai baru jarak 10 Meter dah ada lagi mirip nya. Wkwkwkw kocak 🤣🤣🤣",support umkm harga kualitas beda support umkm coba kualitas nomor untung coba produksi massal kasihan pakai jarak meter sudah wkwkwkw kocak,positif,0.026100000000000012,2
146,1tsuki_15,teu apal stel nya nay @3.10_pm,tidak apal stel nay pm,negatif,-0.7906,0
147,bro_barbar,kaos partai memajukan industri lokal juga kan weheheh,kaos partai maju industri lokal weheheh,negatif,-0.7184,0
148,jabalrahmaaan,matimija @iamwahyu_rh,matimija,netral,0.0,1
149,dewaunitedesports,"Mari konsumtif produk lokal pride nih, misalnya kalian bisa kunjungi @dewaunited.store 🖤🤍💛",mari konsumtif produk lokal pride kunjung store,positif,0.21409999999999996,2
150,yohanesrudianto,@isabell.bahasastra Your opinion?,bahasastra your opinion,netral,0.0,1
151,juragan_tartan,Proses meningkatkan jumlah pengangguran 👏👏👏,proses tingkat anggur,negatif,-0.25960000000000005,0
152,zodiakgram,"WAHAI ORANG YANG LANCAR REJEKINYA, anda tau tidak like komen skrg ga usah klik love, cukup klik dua kali komentar ini langsung auto like! Selamat mencoba😂",orang lancar rejekinya like komen sekarang klik love klik kali komentar langsung auto like selamat coba,positif,0.13970000000000005,2
153,anggerprmbd_,Produk lokal kalah sama katalog thrift?🤔,produk lokal kalah katalog thrift,negatif,-0.10599999999999998,0
154,bebekofthelaputa,"Padahal kan marketnya juga beda, yang beli thrift kebanyakan juga ya bisa dilihat sendiri deh coba ke senen. Buat kami kami yang kurang solusi punya baju yang layak dan tidak menyengsarakan kantong sendiri ya mau gamau thrift. Walaupun itu sampah luar ya emang gak ada lagi solusinya, belum pernah ngerasain susah sih 😢",marketnya beda beli thrift banyak deh coba senin solusi baju layak sengsara kantong tidak mau thrift sampah emang solusi rasa susah,negatif,-0.006400000000000072,0
155,022therow,ayo cintai produk lokal contohna mencintaiku,ayo cinta produk lokal contohna cinta,positif,0.49960000000000004,2
156,azizap_,"Banyak padahal yg impor, tapi yg kena kenapa thrifting yaaa?",impor kena thrifting yaa,negatif,-0.6124,0
157,jualdonat.kdr,100rb dpt 3pcs #rvn75k,rb dapat pcs,netral,0.0,1
158,hagataaaaaa,"Aspek bikin baju lokal itu ada pabrik tekstil - konveksi - tukang sablon - distributor = ada rantai ekonomi yang ngehidupin para pekerja buruh. Untuk thrift atau barang bekas dari luar masuk ke indo antara daur ulang atau diapain gatau , dijual perkarung dengan harga murah - jatuhnya penjual baju bekas hpp lebih murah ngejualnya gampang. Dampak negatifnya rantai ekonomi terhambat banyak buruh diphk kalo Dampak positifnya banyak UMKM penjual baju thrifhting laku dan membantu perekonomian dari penjual itu sendiri. Ini penilaian pribadi ya 🙏🏻",aspek baju lokal pabrik tekstil konveksi tukang sablon distributor rantai ekonomi ngehidupin kerja buruh thrift barang bekas masuk indonesia daur ulang diapain tidak tau jual karung harga murah jatuh jual baju bekas hpp murah ngejualnya gampang dampak negatif rantai ekonomi hambat buruh diphk dampak positif umkm jual baju thrifhting laku bantu ekonomi jual nilai pribadi,negatif,-0.0010999999999999899,0
159,arriamaulana,"Kalo mau memajukan industri dalam negeri, jangan lah ada itu brand2 luar yg terpampang di mall, harusnya mall diisi UMKM chuakzz",maju industri negeri brand pampang mall mall isi umkm chuakzz,negatif,-0.3318,0
160,mun.brr,wes mending udoh ra resiko,sudah mending udoh ra resiko,netral,0.0,1
161,goffar_achmad,"Bisnis thrift untung e kor jutaan pak , gek kui halal . bisnis pegawai keuangan iso trilyunan pak , iso ngo tuku harly plus rubicon mending sampean ngurusi kui sek pak luweh penting timbang ngurusi barang thrif",bisnis thrift untung kor juta gek kui halal bisnis pegawai uang bisa trilyunan bisa untuk beli harly plus rubicon mending sampean ngurusi kui sek luweh timbang ngurusi barang thrif,positif,0.03859999999999997,2
162,firman_allatif,Bawang dan beras import juga di stop. Yuk makan hasil produksi petani indonesia chuuaaakkksss,bawang beras import stop yuk makan hasil produksi tani indonesia chuuaakkss,positif,0.24,2
163,bangmamet__,Brand Siapa hayooo yg ngadu sama backingan nyaaaaa????? 😂,brand hayoo adu backingan nyaa,negatif,-0.6124,0
164,aloysius_ganzaga,"Itu barang"" bren luar yang puluhan juta apakabar ?",barang bren puluh juta apakabar,positif,0.4588,2
165,emega.id,"menurutku sih brand local pada laku dah, aku perhatikan di ig. pada laku2 tuh baju2 yg 400ribuan juga ludes mulu. bnyak ko brand local yg laku keras. nah utk yg ga laku, coba di inget2 lagi. barang yg ditawarkan menghasilkan peminat bnyak gak? mengingat skrg bnyak lahir brand local disitu otomatis persaingan ketat entah dri segi harga kualitas dan kreatifitas yg dikeluarkan. misal dri segi model yg lucu/unik. pinter2 bikin barang seunik dan sekreatif mungkin dong. supayabisa menarik pembeli bnyak. kalo menyalahkan thrift. aga aneh sih. bekas dan brand lokal ko disandingkan! ya jelas beda lah. bekas dan baju baru point disitu aja udh beda kelas. brand lokal kamu itu posisinya diatas thrift loh. masa mau menyalahkan thrift? kalo soal ga laku banyak stok menumpuk gk terjual ya cari solusi dong entah iklan/tingkatkan design baju, atau apa ke . jgn nyalahin thrift 😁 pendapatku sii.",turut brand lokal laku sudah perhati ig laku baju ribu ludes mulu bnyak ko brand lokal laku keras laku coba ingat barang tawar hasil minat bnyak sekarang bnyak lahir brand lokal situ otomatis saing ketat dari segi harga kualitas kreativitas keluar dari segi model lucu unik pintar barang unik kreatif supayabisa tarik beli bnyak salah thrift aga aneh bekas brand lokal ko sanding beda bekas baju point situ sudah beda kelas brand lokal posisi atas thrift salah thrift laku stok tumpuk tidak jual cari solusi iklan tingkat design baju nyalahin thrift dapat sii,negatif,-0.0004999999999999449,0
166,fairus_saskia,"Rakyat disuruh pakai local tapi para menteri, pejabat dan istri istrinya pamer barang mewah brand luar negeri. Hadehh",rakyat suruh pakai lokal menteri jabat istri istri pamer barang mewah brand negeri hadehh,negatif,-0.9001,0
167,mbagas16,"BERAS, KEDELAI, GARAM, APA LAGI APA LAGI 😅 GANGGU GA",beras kedelai garam ganggu,negatif,-0.7184,0
168,bomber.bangsat,Mungkin sudah kehabisan bahan ngelawak... piss,habis bahan lucu piss,negatif,-0.059900000000000064,0
169,ts_000333,terserah rakyat mau beli yang mana yang jelas mampu,serah rakyat beli,negatif,-0.12179999999999991,0
170,siskaelisabet_,Gue yang punya jualan thrift dan juga jualan kaos sablon kaos antara thrift import dan umkm lokal harus apa pak kiw kiw ☝🏻🌚 salam sayang,saya jual thrift jual kaos sablon kaos thrift import umkm lokal kiw kiw salam sayang,negatif,-0.08879999999999999,0
171,christopher_adijaya,"Makanya produk lokalnya jgn mahal"" juga. biar semua kalangan bisa beli 🤘 apalagi reseller ngasih harga 2-3x lipatt",produk lokal mahal kalang beli reseller beri harga lipatt,positif,0.15260000000000007,2
172,adrfadel97,@knamamank gmn neh,bagaimana nih,netral,0.0,1
173,kennyyogi,@rockyms_ awas pajak naek 😂😂,awas pajak naik,negatif,-0.04959999999999998,0
174,andrybhojee,Kalah jauh bos,kalah bos,negatif,-0.10599999999999998,0
175,selenaphile_,waduuu @amiiraaaaaaaaaaaa,waduu,netral,0.0,1
176,thejokuls,Untung jualan cilok,untung jual cilok,netral,0.0,1
177,hirdaarifinnn,Ngethrift sebagian dari kebahagian saya pak maaf bngtt🙏🏼,ngethrift kebahagian maaf bngtt,negatif,-0.15360000000000007,0
